"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-0", "5293", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-1", "5294", "seminar_test/DiningPhilosophers.java:70", "Method Returned", " "
"Thread-1", "5295", "seminar_test/DiningPhilosophers.java:71", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=71"
"Thread-0", "5296", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:2, taken"
"Thread-1", "5297", "seminar_test/DiningPhilosophers.java:71", "Field Read", " context=seminar_test.Philosopher:2, right"
"Thread-0", "5298", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-1", "5299", "seminar_test/DiningPhilosophers.java:71", "Method Call", " caller=seminar_test.Philosopher:2#run:2, target=seminar_test.Fork:3#drop:102"
"Thread-1", "5300", "seminar_test/DiningPhilosophers.java:85", "Method Entered", " "
"Thread-1", "5301", "seminar_test/DiningPhilosophers.java:86", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=86"
"Thread-0", "5302", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:2, taken=true"
"Thread-1", "5303", "seminar_test/DiningPhilosophers.java:86", "Field Write", " context=seminar_test.Fork:3, taken=false"
"Thread-0", "5304", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-1", "5305", "seminar_test/DiningPhilosophers.java:87", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=87"
"Thread-0", "5306", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:2#pickup:103, value=<void>"
"Thread-1", "5307", "seminar_test/DiningPhilosophers.java:88", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=88"
"Thread-0", "5308", "seminar_test/DiningPhilosophers.java:67", "Method Returned", " "
"Thread-0", "5309", "seminar_test/DiningPhilosophers.java:68", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=68"
"Thread-3", "5310", "seminar_test/DiningPhilosophers.java:43", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=43"
"Thread-1", "5311", "seminar_test/DiningPhilosophers.java:88", "Method Exit", " returner=seminar_test.Fork:3#drop:102, value=<void>"
"Thread-2", "5312", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-0", "5313", "seminar_test/DiningPhilosophers.java:68", "Method Call", " caller=seminar_test.Philosopher:1#run:1, target=seminar_test.State:1#set_state:162"
"Thread-0", "5314", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-0", "5315", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:1#set_state:162, s=""E"""
"Thread-0", "5316", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-3", "5317", "seminar_test/DiningPhilosophers.java:43", "Field Read", " context=seminar_test.State:4, name"
"Thread-1", "5318", "seminar_test/DiningPhilosophers.java:71", "Method Returned", " "
"Thread-1", "5319", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-2", "5320", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:3, taken"
"Thread-0", "5321", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:1, state=""E"""
"Thread-1", "5322", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:2#run:2, i=12"
"Thread-1", "5323", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-2", "5324", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-0", "5325", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-3", "5326", "seminar_test/DiningPhilosophers.java:45", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=45"
"Thread-1", "5327", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:2, left"
"Thread-2", "5328", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:3, taken=true"
"Thread-0", "5329", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-3", "5330", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-1", "5331", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:2#run:2, target=seminar_test.Fork:2#pickup:109"
"Thread-1", "5332", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-1", "5333", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-2", "5334", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-0", "5335", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-3", "5336", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:4#set_state:161, value=<void>"
"Thread-1", "5337", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:2, taken"
"Thread-2", "5338", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:3#pickup:107, value=<void>"
"Thread-0", "5339", "seminar_test/DiningPhilosophers.java:41", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=41"
"Thread-3", "5340", "seminar_test/DiningPhilosophers.java:68", "Method Returned", " "
"Thread-3", "5341", "seminar_test/DiningPhilosophers.java:69", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=69"
"Thread-1", "5342", "seminar_test/DiningPhilosophers.java:82", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=82"
"Thread-2", "5343", "seminar_test/DiningPhilosophers.java:65", "Method Returned", " "
"Thread-2", "5344", "seminar_test/DiningPhilosophers.java:66", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=66"
"Thread-0", "5345", "seminar_test/DiningPhilosophers.java:41", "Field Read", " context=seminar_test.State:1, name"
"Thread-3", "5346", "seminar_test/DiningPhilosophers.java:69", "Method Call", " caller=seminar_test.Philosopher:4#run:4, target=seminar_test.State:4#set_state:163"
"Thread-3", "5347", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-3", "5348", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:4#set_state:163, s=""T"""
"Thread-3", "5349", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-2", "5350", "seminar_test/DiningPhilosophers.java:66", "Method Call", " caller=seminar_test.Philosopher:3#run:3, target=seminar_test.State:3#set_state:164"
"Thread-2", "5351", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-2", "5352", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:3#set_state:164, s=""H"""
"Thread-2", "5353", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-3", "5354", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:4, state=""T"""
"Thread-0", "5355", "seminar_test/DiningPhilosophers.java:42", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=42"
"Thread-2", "5356", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:3, state=""H"""
"Thread-3", "5357", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-2", "5358", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-3", "5359", "seminar_test/DiningPhilosophers.java:33", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=33"
"Thread-2", "5360", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-3", "5361", "seminar_test/DiningPhilosophers.java:33", "Field Read", " context=seminar_test.State:4, name"
"Thread-2", "5362", "seminar_test/DiningPhilosophers.java:37", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=37"
"Thread-2", "5363", "seminar_test/DiningPhilosophers.java:37", "Field Read", " context=seminar_test.State:3, name"
"Thread-3", "5364", "seminar_test/DiningPhilosophers.java:34", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=34"
"Thread-2", "5365", "seminar_test/DiningPhilosophers.java:38", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=38"
"Thread-0", "5366", "seminar_test/DiningPhilosophers.java:43", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=43"
"Thread-0", "5367", "seminar_test/DiningPhilosophers.java:43", "Field Read", " context=seminar_test.State:1, name"
"Thread-3", "5368", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-3", "5369", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-0", "5370", "seminar_test/DiningPhilosophers.java:45", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=45"
"Thread-3", "5371", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-0", "5372", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-3", "5373", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:4#set_state:163, value=<void>"
"Thread-0", "5374", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:1#set_state:162, value=<void>"
"Thread-3", "5375", "seminar_test/DiningPhilosophers.java:69", "Method Returned", " "
"Thread-3", "5376", "seminar_test/DiningPhilosophers.java:70", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=70"
"Thread-0", "5377", "seminar_test/DiningPhilosophers.java:68", "Method Returned", " "
"Thread-0", "5378", "seminar_test/DiningPhilosophers.java:69", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=69"
"Thread-3", "5379", "seminar_test/DiningPhilosophers.java:70", "Field Read", " context=seminar_test.Philosopher:4, left"
"Thread-0", "5380", "seminar_test/DiningPhilosophers.java:69", "Method Call", " caller=seminar_test.Philosopher:1#run:1, target=seminar_test.State:1#set_state:165"
"Thread-0", "5381", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-0", "5382", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:1#set_state:165, s=""T"""
"Thread-0", "5383", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-3", "5384", "seminar_test/DiningPhilosophers.java:70", "Method Call", " caller=seminar_test.Philosopher:4#run:4, target=seminar_test.Fork:4#drop:103"
"Thread-3", "5385", "seminar_test/DiningPhilosophers.java:85", "Method Entered", " "
"Thread-3", "5386", "seminar_test/DiningPhilosophers.java:86", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=86"
"Thread-2", "5387", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-0", "5388", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:1, state=""T"""
"Thread-3", "5389", "seminar_test/DiningPhilosophers.java:86", "Field Write", " context=seminar_test.Fork:4, taken=false"
"Thread-2", "5390", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-0", "5391", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-3", "5392", "seminar_test/DiningPhilosophers.java:87", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=87"
"Thread-2", "5393", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:3#set_state:164, value=<void>"
"Thread-0", "5394", "seminar_test/DiningPhilosophers.java:33", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=33"
"Thread-3", "5395", "seminar_test/DiningPhilosophers.java:88", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=88"
"Thread-2", "5396", "seminar_test/DiningPhilosophers.java:66", "Method Returned", " "
"Thread-2", "5397", "seminar_test/DiningPhilosophers.java:67", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=67"
"Thread-0", "5398", "seminar_test/DiningPhilosophers.java:33", "Field Read", " context=seminar_test.State:1, name"
"Thread-3", "5399", "seminar_test/DiningPhilosophers.java:88", "Method Exit", " returner=seminar_test.Fork:4#drop:103, value=<void>"
"Thread-2", "5400", "seminar_test/DiningPhilosophers.java:67", "Field Read", " context=seminar_test.Philosopher:3, right"
"Thread-3", "5401", "seminar_test/DiningPhilosophers.java:70", "Method Returned", " "
"Thread-3", "5402", "seminar_test/DiningPhilosophers.java:71", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=71"
"Thread-2", "5403", "seminar_test/DiningPhilosophers.java:67", "Method Call", " caller=seminar_test.Philosopher:3#run:3, target=seminar_test.Fork:4#pickup:110"
"Thread-2", "5404", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-2", "5405", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-3", "5406", "seminar_test/DiningPhilosophers.java:71", "Field Read", " context=seminar_test.Philosopher:4, right"
"Thread-0", "5407", "seminar_test/DiningPhilosophers.java:34", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=34"
"Thread-2", "5408", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:4, taken"
"Thread-3", "5409", "seminar_test/DiningPhilosophers.java:71", "Method Call", " caller=seminar_test.Philosopher:4#run:4, target=seminar_test.Fork:5#drop:104"
"Thread-3", "5410", "seminar_test/DiningPhilosophers.java:85", "Method Entered", " "
"Thread-3", "5411", "seminar_test/DiningPhilosophers.java:86", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=86"
"Thread-2", "5412", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-3", "5413", "seminar_test/DiningPhilosophers.java:86", "Field Write", " context=seminar_test.Fork:5, taken=false"
"Thread-2", "5414", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:4, taken=true"
"Thread-0", "5415", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-3", "5416", "seminar_test/DiningPhilosophers.java:87", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=87"
"Thread-2", "5417", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-0", "5418", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-3", "5419", "seminar_test/DiningPhilosophers.java:88", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=88"
"Thread-2", "5420", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:4#pickup:110, value=<void>"
"Thread-0", "5421", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-3", "5422", "seminar_test/DiningPhilosophers.java:88", "Method Exit", " returner=seminar_test.Fork:5#drop:104, value=<void>"
"Thread-2", "5423", "seminar_test/DiningPhilosophers.java:67", "Method Returned", " "
"Thread-2", "5424", "seminar_test/DiningPhilosophers.java:68", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=68"
"Thread-0", "5425", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:1#set_state:165, value=<void>"
"Thread-3", "5426", "seminar_test/DiningPhilosophers.java:71", "Method Returned", " "
"Thread-3", "5427", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-2", "5428", "seminar_test/DiningPhilosophers.java:68", "Method Call", " caller=seminar_test.Philosopher:3#run:3, target=seminar_test.State:3#set_state:166"
"Thread-2", "5429", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-2", "5430", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:3#set_state:166, s=""E"""
"Thread-2", "5431", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-0", "5432", "seminar_test/DiningPhilosophers.java:69", "Method Returned", " "
"Thread-0", "5433", "seminar_test/DiningPhilosophers.java:70", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=70"
"Thread-3", "5434", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:4#run:4, i=13"
"Thread-3", "5435", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-2", "5436", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:3, state=""E"""
"Thread-0", "5437", "seminar_test/DiningPhilosophers.java:70", "Field Read", " context=seminar_test.Philosopher:1, left"
"Thread-3", "5438", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:4, left"
"Thread-2", "5439", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-0", "5440", "seminar_test/DiningPhilosophers.java:70", "Method Call", " caller=seminar_test.Philosopher:1#run:1, target=seminar_test.Fork:1#drop:105"
"Thread-0", "5441", "seminar_test/DiningPhilosophers.java:85", "Method Entered", " "
"Thread-0", "5442", "seminar_test/DiningPhilosophers.java:86", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=86"
"Thread-3", "5443", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:4#run:4, target=seminar_test.Fork:4#pickup:111"
"Thread-3", "5444", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-3", "5445", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-2", "5446", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-0", "5447", "seminar_test/DiningPhilosophers.java:86", "Field Write", " context=seminar_test.Fork:1, taken=false"
"Thread-3", "5448", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:4, taken"
"Thread-2", "5449", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-0", "5450", "seminar_test/DiningPhilosophers.java:87", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=87"
"Thread-3", "5451", "seminar_test/DiningPhilosophers.java:82", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=82"
"Thread-2", "5452", "seminar_test/DiningPhilosophers.java:41", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=41"
"Thread-0", "5453", "seminar_test/DiningPhilosophers.java:88", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=88"
"Thread-2", "5454", "seminar_test/DiningPhilosophers.java:41", "Field Read", " context=seminar_test.State:3, name"
"Thread-0", "5455", "seminar_test/DiningPhilosophers.java:88", "Method Exit", " returner=seminar_test.Fork:1#drop:105, value=<void>"
"Thread-4", "5456", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-0", "5457", "seminar_test/DiningPhilosophers.java:70", "Method Returned", " "
"Thread-0", "5458", "seminar_test/DiningPhilosophers.java:71", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=71"
"Thread-4", "5459", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:1, taken"
"Thread-2", "5460", "seminar_test/DiningPhilosophers.java:42", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=42"
"Thread-0", "5461", "seminar_test/DiningPhilosophers.java:71", "Field Read", " context=seminar_test.Philosopher:1, right"
"Thread-4", "5462", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-0", "5463", "seminar_test/DiningPhilosophers.java:71", "Method Call", " caller=seminar_test.Philosopher:1#run:1, target=seminar_test.Fork:2#drop:106"
"Thread-0", "5464", "seminar_test/DiningPhilosophers.java:85", "Method Entered", " "
"Thread-0", "5465", "seminar_test/DiningPhilosophers.java:86", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=86"
"Thread-4", "5466", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:1, taken=true"
"Thread-0", "5467", "seminar_test/DiningPhilosophers.java:86", "Field Write", " context=seminar_test.Fork:2, taken=false"
"Thread-4", "5468", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-0", "5469", "seminar_test/DiningPhilosophers.java:87", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=87"
"Thread-4", "5470", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:1#pickup:101, value=<void>"
"Thread-0", "5471", "seminar_test/DiningPhilosophers.java:88", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=88"
"Thread-4", "5472", "seminar_test/DiningPhilosophers.java:65", "Method Returned", " "
"Thread-4", "5473", "seminar_test/DiningPhilosophers.java:66", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=66"
"Thread-0", "5474", "seminar_test/DiningPhilosophers.java:88", "Method Exit", " returner=seminar_test.Fork:2#drop:106, value=<void>"
"Thread-1", "5475", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-4", "5476", "seminar_test/DiningPhilosophers.java:66", "Method Call", " caller=seminar_test.Philosopher:5#run:5, target=seminar_test.State:5#set_state:167"
"Thread-4", "5477", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-4", "5478", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:5#set_state:167, s=""H"""
"Thread-4", "5479", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-0", "5480", "seminar_test/DiningPhilosophers.java:71", "Method Returned", " "
"Thread-0", "5481", "seminar_test/DiningPhilosophers.java:64", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=64"
"Thread-1", "5482", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:2, taken"
"Thread-4", "5483", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:5, state=""H"""
"Thread-2", "5484", "seminar_test/DiningPhilosophers.java:43", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=43"
"Thread-0", "5485", "seminar_test/DiningPhilosophers.java:64", "Variable Write", " context=seminar_test.Philosopher:1#run:1, i=8"
"Thread-0", "5486", "seminar_test/DiningPhilosophers.java:65", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=65"
"Thread-1", "5487", "seminar_test/DiningPhilosophers.java:83", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=83"
"Thread-4", "5488", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-2", "5489", "seminar_test/DiningPhilosophers.java:43", "Field Read", " context=seminar_test.State:3, name"
"Thread-0", "5490", "seminar_test/DiningPhilosophers.java:65", "Field Read", " context=seminar_test.Philosopher:1, left"
"Thread-1", "5491", "seminar_test/DiningPhilosophers.java:83", "Field Write", " context=seminar_test.Fork:2, taken=true"
"Thread-4", "5492", "seminar_test/DiningPhilosophers.java:36", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=36"
"Thread-0", "5493", "seminar_test/DiningPhilosophers.java:65", "Method Call", " caller=seminar_test.Philosopher:1#run:1, target=seminar_test.Fork:1#pickup:112"
"Thread-0", "5494", "seminar_test/DiningPhilosophers.java:80", "Method Entered", " "
"Thread-0", "5495", "seminar_test/DiningPhilosophers.java:81", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=81"
"Thread-1", "5496", "seminar_test/DiningPhilosophers.java:84", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=84"
"Thread-2", "5497", "seminar_test/DiningPhilosophers.java:45", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=45"
"Thread-4", "5498", "seminar_test/DiningPhilosophers.java:37", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=37"
"Thread-0", "5499", "seminar_test/DiningPhilosophers.java:81", "Field Read", " context=seminar_test.Fork:1, taken"
"Thread-1", "5500", "seminar_test/DiningPhilosophers.java:84", "Method Exit", " returner=seminar_test.Fork:2#pickup:109, value=<void>"
"Thread-2", "5501", "seminar_test/DiningPhilosophers.java:47", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=47"
"Thread-4", "5502", "seminar_test/DiningPhilosophers.java:37", "Field Read", " context=seminar_test.State:5, name"
"Thread-0", "5503", "seminar_test/DiningPhilosophers.java:82", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=82"
"Thread-1", "5504", "seminar_test/DiningPhilosophers.java:65", "Method Returned", " "
"Thread-1", "5505", "seminar_test/DiningPhilosophers.java:66", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=66"
"Thread-2", "5506", "seminar_test/DiningPhilosophers.java:47", "Method Exit", " returner=seminar_test.State:3#set_state:166, value=<void>"
"Thread-1", "5507", "seminar_test/DiningPhilosophers.java:66", "Method Call", " caller=seminar_test.Philosopher:2#run:2, target=seminar_test.State:2#set_state:168"
"Thread-1", "5508", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-1", "5509", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:2#set_state:168, s=""H"""
"Thread-1", "5510", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-2", "5511", "seminar_test/DiningPhilosophers.java:68", "Method Returned", " "
"Thread-2", "5512", "seminar_test/DiningPhilosophers.java:69", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=69"
"Thread-4", "5513", "seminar_test/DiningPhilosophers.java:38", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=38"
"Thread-1", "5514", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:2, state=""H"""
"Thread-2", "5515", "seminar_test/DiningPhilosophers.java:69", "Method Call", " caller=seminar_test.Philosopher:3#run:3, target=seminar_test.State:3#set_state:169"
"Thread-2", "5516", "seminar_test/DiningPhilosophers.java:29", "Method Entered", " "
"Thread-2", "5517", "seminar_test/DiningPhilosophers.java:29", "Variable Write", " context=seminar_test.State:3#set_state:169, s=""T"""
"Thread-2", "5518", "seminar_test/DiningPhilosophers.java:30", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=30"
"Thread-1", "5519", "seminar_test/DiningPhilosophers.java:32", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=32"
"Thread-4", "5520", "seminar_test/DiningPhilosophers.java:40", "Line Step", " file=seminar_test/DiningPhilosophers.java, line=40"
"Thread-2", "5521", "seminar_test/DiningPhilosophers.java:30", "Field Write", " context=seminar_test.State:3, state=""T"""
