"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-2", "3327", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-2", "3328", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-2", "3329", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-0", "3330", "seminar_test/Elevator_Scheduler.java:305", "Method Call", " caller=seminar_test.Scheduler:1#run:1, target=seminar_test.Scheduler:1#schedule:16"
"Thread-0", "3331", "seminar_test/Elevator_Scheduler.java:151", "Method Entered", " "
"Thread-0", "3332", "seminar_test/Elevator_Scheduler.java:154", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=154"
"Thread-0", "3333", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3334", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3335", "seminar_test/Elevator_Scheduler.java:157", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=157"
"Thread-0", "3336", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "3337", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3338", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3339", "seminar_test/Elevator_Scheduler.java:157", "Method Call", " caller=seminar_test.Scheduler:1#schedule:16, target=seminar_test.Elevator:1#go:49"
"Thread-0", "3340", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "3341", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:49, floor=7"
"Thread-0", "3342", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:49, dir=""down"""
"Thread-0", "3343", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "3344", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3345", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3346", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "3347", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "3348", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3349", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3350", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-7  -1  0]"""
"Thread-0", "3351", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "3352", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3353", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3354", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "3355", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3356", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "3357", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3358", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "3359", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:49, value=<void>"
"Thread-0", "3360", "seminar_test/Elevator_Scheduler.java:157", "Method Returned", " "
"Thread-0", "3361", "seminar_test/Elevator_Scheduler.java:159", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=159"
"Thread-0", "3362", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3363", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3364", "seminar_test/Elevator_Scheduler.java:162", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=162"
"Thread-0", "3365", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3366", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3367", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3368", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3369", "seminar_test/Elevator_Scheduler.java:162", "Method Call", " caller=seminar_test.Scheduler:1#schedule:16, target=seminar_test.Log#print_queues:22"
"Thread-0", "3370", "seminar_test/Elevator_Scheduler.java:315", "Method Entered", " "
"Thread-0", "3371", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:22, action=""Floor 7, dir = down, """
"Thread-0", "3372", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:22, up=java.util.TreeSet (id=30)"
"Thread-0", "3373", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:22, down=java.util.TreeSet (id=33)"
"Thread-0", "3374", "seminar_test/Elevator_Scheduler.java:316", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=316"
"Thread-0", "3375", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "3376", "seminar_test/Elevator_Scheduler.java:319", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=319"
"Thread-0", "3377", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "3378", "seminar_test/Elevator_Scheduler.java:320", "Variable Write", " context=seminar_test.Log#print_queues:22, f=-7"
"Thread-0", "3379", "seminar_test/Elevator_Scheduler.java:321", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=321"
"Thread-0", "3380", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "3381", "seminar_test/Elevator_Scheduler.java:320", "Variable Write", " context=seminar_test.Log#print_queues:22, f=-1"
"Thread-0", "3382", "seminar_test/Elevator_Scheduler.java:321", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=321"
"Thread-0", "3383", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "3384", "seminar_test/Elevator_Scheduler.java:320", "Variable Write", " context=seminar_test.Log#print_queues:22, f=0"
"Thread-0", "3385", "seminar_test/Elevator_Scheduler.java:321", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=321"
"Thread-0", "3386", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "3387", "seminar_test/Elevator_Scheduler.java:322", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=322"
"Thread-0", "3388", "seminar_test/Elevator_Scheduler.java:322", "Variable Delete", " method=seminar_test.Log#print_queues:22 <name=f,type=int (id=7),value=<?>,index=4>"
"Thread-0", "3389", "seminar_test/Elevator_Scheduler.java:323", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=323"
"Thread-0", "3390", "seminar_test/Elevator_Scheduler.java:323", "Method Exit", " returner=seminar_test.Log#print_queues:22, value=<void>"
"Thread-0", "3391", "seminar_test/Elevator_Scheduler.java:162", "Method Returned", " "
"Thread-0", "3392", "seminar_test/Elevator_Scheduler.java:164", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=164"
"Thread-0", "3393", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3394", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-0", "3395", "seminar_test/Elevator_Scheduler.java:167", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=167"
"Thread-0", "3396", "seminar_test/Elevator_Scheduler.java:167", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3397", "seminar_test/Elevator_Scheduler.java:170", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=170"
"Thread-0", "3398", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "3399", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3400", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3401", "seminar_test/Elevator_Scheduler.java:170", "Method Call", " caller=seminar_test.Scheduler:1#schedule:16, target=seminar_test.Elevator:1#go:50"
"Thread-0", "3402", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "3403", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:50, floor=7"
"Thread-0", "3404", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:50, dir=""down"""
"Thread-0", "3405", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "3406", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3407", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3408", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "3409", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "3410", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3411", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3412", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-7  -1  0]"""
"Thread-0", "3413", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "3414", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3415", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3416", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "3417", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3418", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "3419", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3420", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "3421", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:50, value=<void>"
"Thread-0", "3422", "seminar_test/Elevator_Scheduler.java:170", "Method Returned", " "
"Thread-0", "3423", "seminar_test/Elevator_Scheduler.java:172", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=172"
"Thread-0", "3424", "seminar_test/Elevator_Scheduler.java:172", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3425", "seminar_test/Elevator_Scheduler.java:230", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=230"
"Thread-0", "3426", "seminar_test/Elevator_Scheduler.java:230", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3427", "seminar_test/Elevator_Scheduler.java:231", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=231"
"Thread-0", "3428", "seminar_test/Elevator_Scheduler.java:231", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3429", "seminar_test/Elevator_Scheduler.java:231", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3430", "seminar_test/Elevator_Scheduler.java:262", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=262"
"Thread-0", "3431", "seminar_test/Elevator_Scheduler.java:262", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3432", "seminar_test/Elevator_Scheduler.java:262", "Variable Write", " context=seminar_test.Scheduler:1#schedule:16, f=-7"
"Thread-0", "3433", "seminar_test/Elevator_Scheduler.java:263", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=263"
"Thread-0", "3434", "seminar_test/Elevator_Scheduler.java:263", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3435", "seminar_test/Elevator_Scheduler.java:264", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=264"
"Thread-0", "3436", "seminar_test/Elevator_Scheduler.java:264", "Field Write", " context=seminar_test.Scheduler:1, current_floor=7"
"Thread-0", "3437", "seminar_test/Elevator_Scheduler.java:265", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=265"
"Thread-0", "3438", "seminar_test/Elevator_Scheduler.java:265", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "3439", "seminar_test/Elevator_Scheduler.java:265", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3440", "seminar_test/Elevator_Scheduler.java:265", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3441", "seminar_test/Elevator_Scheduler.java:265", "Method Call", " caller=seminar_test.Scheduler:1#schedule:16, target=seminar_test.Elevator:1#go:51"
"Thread-0", "3442", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "3443", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:51, floor=7"
"Thread-0", "3444", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:51, dir=""down"""
"Thread-0", "3445", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "3446", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3447", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3448", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "3449", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "3450", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3451", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3452", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-7  -1  0]"""
"Thread-0", "3453", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "3454", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3455", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3456", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "3457", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3458", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "3459", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3460", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "3461", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:51, value=<void>"
"Thread-0", "3462", "seminar_test/Elevator_Scheduler.java:265", "Method Returned", " "
"Thread-0", "3463", "seminar_test/Elevator_Scheduler.java:266", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=266"
"Thread-0", "3464", "seminar_test/Elevator_Scheduler.java:266", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3465", "seminar_test/Elevator_Scheduler.java:266", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3466", "seminar_test/Elevator_Scheduler.java:262", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=262"
"Thread-0", "3467", "seminar_test/Elevator_Scheduler.java:262", "Exception Throw", " exception=java.util.ConcurrentModificationException (id=149), thrower=seminar_test.Scheduler:1#schedule:16, framePopped=false"
"Thread-0", "3468", "seminar_test/Elevator_Scheduler.java:295", "Exception Catch", " exception=java.util.ConcurrentModificationException (id=149), catcher=seminar_test.Scheduler:1#schedule:16, variable=<unknown>"
"Thread-0", "3469", "seminar_test/Elevator_Scheduler.java:295", "Variable Delete", " method=seminar_test.Scheduler:1#schedule:16 <name=f,type=int (id=7),value=<?>,index=1>"
"Thread-0", "3470", "seminar_test/Elevator_Scheduler.java:296", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=296"
"Thread-0", "3471", "seminar_test/Elevator_Scheduler.java:296", "Method Exit", " returner=seminar_test.Scheduler:1#schedule:16, value=<void>"
"Thread-0", "3472", "seminar_test/Elevator_Scheduler.java:305", "Method Returned", " "
"Thread-0", "3473", "seminar_test/Elevator_Scheduler.java:304", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=304"
"Thread-0", "3474", "seminar_test/Elevator_Scheduler.java:305", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=305"
"Thread-0", "3475", "seminar_test/Elevator_Scheduler.java:305", "Method Call", " caller=seminar_test.Scheduler:1#run:1, target=seminar_test.Scheduler:1#schedule:17"
"Thread-0", "3476", "seminar_test/Elevator_Scheduler.java:151", "Method Entered", " "
"Thread-0", "3477", "seminar_test/Elevator_Scheduler.java:154", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=154"
"Thread-0", "3478", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3479", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3480", "seminar_test/Elevator_Scheduler.java:157", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=157"
"Thread-0", "3481", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "3482", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3483", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3484", "seminar_test/Elevator_Scheduler.java:157", "Method Call", " caller=seminar_test.Scheduler:1#schedule:17, target=seminar_test.Elevator:1#go:52"
"Thread-0", "3485", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "3486", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:52, floor=7"
"Thread-0", "3487", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:52, dir=""down"""
"Thread-0", "3488", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "3489", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3490", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3491", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "3492", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "3493", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "3494", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3495", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-1  0]"""
"Thread-0", "3496", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "3497", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3498", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3499", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "3500", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "3501", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "3502", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "3503", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "3504", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:52, value=<void>"
"Thread-0", "3505", "seminar_test/Elevator_Scheduler.java:157", "Method Returned", " "
"Thread-0", "3506", "seminar_test/Elevator_Scheduler.java:159", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=159"
"Thread-0", "3507", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3508", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3509", "seminar_test/Elevator_Scheduler.java:162", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=162"
"Thread-0", "3510", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3511", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3512", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "3513", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "3514", "seminar_test/Elevator_Scheduler.java:162", "Method Call", " caller=seminar_test.Scheduler:1#schedule:17, target=seminar_test.Log#print_queues:23"
"Thread-0", "3515", "seminar_test/Elevator_Scheduler.java:315", "Method Entered", " "
"Thread-0", "3516", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:23, action=""Floor 7, dir = down, """
"Thread-0", "3517", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:23, up=java.util.TreeSet (id=30)"
"Thread-0", "3518", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:23, down=java.util.TreeSet (id=33)"
"Thread-0", "3519", "seminar_test/Elevator_Scheduler.java:316", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=316"
"Thread-0", "3520", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "3521", "seminar_test/Elevator_Scheduler.java:319", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=319"
"Thread-0", "3522", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "3523", "seminar_test/Elevator_Scheduler.java:320", "Variable Write", " context=seminar_test.Log#print_queues:23, f=-1"
"Thread-0", "3524", "seminar_test/Elevator_Scheduler.java:321", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=321"
"Thread-0", "3525", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "3526", "seminar_test/Elevator_Scheduler.java:320", "Variable Write", " context=seminar_test.Log#print_queues:23, f=0"
"Thread-0", "3527", "seminar_test/Elevator_Scheduler.java:321", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=321"
"Thread-0", "3528", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "3529", "seminar_test/Elevator_Scheduler.java:322", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=322"
"Thread-0", "3530", "seminar_test/Elevator_Scheduler.java:322", "Variable Delete", " method=seminar_test.Log#print_queues:23 <name=f,type=int (id=7),value=<?>,index=4>"
"Thread-0", "3531", "seminar_test/Elevator_Scheduler.java:323", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=323"
"Thread-0", "3532", "seminar_test/Elevator_Scheduler.java:323", "Method Exit", " returner=seminar_test.Log#print_queues:23, value=<void>"
"Thread-0", "3533", "seminar_test/Elevator_Scheduler.java:162", "Method Returned", " "
"Thread-0", "3534", "seminar_test/Elevator_Scheduler.java:164", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=164"
"Thread-0", "3535", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3536", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-0", "3537", "seminar_test/Elevator_Scheduler.java:167", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=167"
"Thread-0", "3538", "seminar_test/Elevator_Scheduler.java:167", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3539", "seminar_test/Elevator_Scheduler.java:170", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=170"
"Thread-0", "3540", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "3541", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "3542", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "3543", "seminar_test/Elevator_Scheduler.java:170", "Method Call", " caller=seminar_test.Scheduler:1#schedule:17, target=seminar_test.Elevator:1#go:53"
"Thread-0", "3544", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "3545", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:53, floor=7"
