"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-2", "1686", "seminar_test/Elevator_Scheduler.java:127", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=127"
"Thread-2", "1687", "seminar_test/Elevator_Scheduler.java:127", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-2", "1688", "seminar_test/Elevator_Scheduler.java:128", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=128"
"Thread-0", "1689", "seminar_test/Elevator_Scheduler.java:305", "Method Call", " caller=seminar_test.Scheduler:1#run:1, target=seminar_test.Scheduler:1#schedule:8"
"Thread-0", "1690", "seminar_test/Elevator_Scheduler.java:151", "Method Entered", " "
"Thread-0", "1691", "seminar_test/Elevator_Scheduler.java:154", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=154"
"Thread-0", "1692", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1693", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1694", "seminar_test/Elevator_Scheduler.java:157", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=157"
"Thread-0", "1695", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "1696", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1697", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1698", "seminar_test/Elevator_Scheduler.java:157", "Method Call", " caller=seminar_test.Scheduler:1#schedule:8, target=seminar_test.Elevator:1#go:22"
"Thread-0", "1699", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "1700", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:22, floor=9"
"Thread-0", "1701", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:22, dir=""down"""
"Thread-0", "1702", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "1703", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1704", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1705", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "1706", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "1707", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1708", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1709", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[0]"""
"Thread-0", "1710", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "1711", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1712", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1713", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "1714", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1715", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "1716", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1717", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "1718", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:22, value=<void>"
"Thread-0", "1719", "seminar_test/Elevator_Scheduler.java:157", "Method Returned", " "
"Thread-0", "1720", "seminar_test/Elevator_Scheduler.java:159", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=159"
"Thread-0", "1721", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1722", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1723", "seminar_test/Elevator_Scheduler.java:162", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=162"
"Thread-0", "1724", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1725", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1726", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1727", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1728", "seminar_test/Elevator_Scheduler.java:162", "Method Call", " caller=seminar_test.Scheduler:1#schedule:8, target=seminar_test.Log#print_queues:9"
"Thread-0", "1729", "seminar_test/Elevator_Scheduler.java:315", "Method Entered", " "
"Thread-0", "1730", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:9, up=java.util.TreeSet (id=30)"
"Thread-0", "1731", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:9, action=""Floor 9, dir = down, """
"Thread-0", "1732", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:9, down=java.util.TreeSet (id=33)"
"Thread-0", "1733", "seminar_test/Elevator_Scheduler.java:316", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=316"
"Thread-0", "1734", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "1735", "seminar_test/Elevator_Scheduler.java:319", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=319"
"Thread-0", "1736", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "1737", "seminar_test/Elevator_Scheduler.java:320", "Variable Write", " context=seminar_test.Log#print_queues:9, f=0"
"Thread-0", "1738", "seminar_test/Elevator_Scheduler.java:321", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=321"
"Thread-0", "1739", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "1740", "seminar_test/Elevator_Scheduler.java:322", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=322"
"Thread-0", "1741", "seminar_test/Elevator_Scheduler.java:322", "Variable Delete", " method=seminar_test.Log#print_queues:9 <name=f,type=int (id=7),value=<?>,index=4>"
"Thread-0", "1742", "seminar_test/Elevator_Scheduler.java:323", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=323"
"Thread-0", "1743", "seminar_test/Elevator_Scheduler.java:323", "Method Exit", " returner=seminar_test.Log#print_queues:9, value=<void>"
"Thread-0", "1744", "seminar_test/Elevator_Scheduler.java:162", "Method Returned", " "
"Thread-0", "1745", "seminar_test/Elevator_Scheduler.java:164", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=164"
"Thread-0", "1746", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1747", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-0", "1748", "seminar_test/Elevator_Scheduler.java:165", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=165"
"Thread-0", "1749", "seminar_test/Elevator_Scheduler.java:165", "Field Write", " context=seminar_test.Scheduler:1, direction=""down"""
"Thread-0", "1750", "seminar_test/Elevator_Scheduler.java:167", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=167"
"Thread-0", "1751", "seminar_test/Elevator_Scheduler.java:167", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1752", "seminar_test/Elevator_Scheduler.java:170", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=170"
"Thread-0", "1753", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "1754", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1755", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1756", "seminar_test/Elevator_Scheduler.java:170", "Method Call", " caller=seminar_test.Scheduler:1#schedule:8, target=seminar_test.Elevator:1#go:23"
"Thread-0", "1757", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "1758", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:23, floor=9"
"Thread-0", "1759", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:23, dir=""down"""
"Thread-0", "1760", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "1761", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1762", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1763", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "1764", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "1765", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1766", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1767", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[0]"""
"Thread-0", "1768", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "1769", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1770", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1771", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "1772", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1773", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "1774", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1775", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "1776", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:23, value=<void>"
"Thread-0", "1777", "seminar_test/Elevator_Scheduler.java:170", "Method Returned", " "
"Thread-0", "1778", "seminar_test/Elevator_Scheduler.java:172", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=172"
"Thread-0", "1779", "seminar_test/Elevator_Scheduler.java:172", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1780", "seminar_test/Elevator_Scheduler.java:230", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=230"
"Thread-0", "1781", "seminar_test/Elevator_Scheduler.java:230", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1782", "seminar_test/Elevator_Scheduler.java:231", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=231"
"Thread-0", "1783", "seminar_test/Elevator_Scheduler.java:231", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1784", "seminar_test/Elevator_Scheduler.java:231", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1785", "seminar_test/Elevator_Scheduler.java:262", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=262"
"Thread-0", "1786", "seminar_test/Elevator_Scheduler.java:262", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1787", "seminar_test/Elevator_Scheduler.java:262", "Variable Write", " context=seminar_test.Scheduler:1#schedule:8, f=0"
"Thread-0", "1788", "seminar_test/Elevator_Scheduler.java:263", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=263"
"Thread-0", "1789", "seminar_test/Elevator_Scheduler.java:263", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1790", "seminar_test/Elevator_Scheduler.java:264", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=264"
"Thread-0", "1791", "seminar_test/Elevator_Scheduler.java:264", "Field Write", " context=seminar_test.Scheduler:1, current_floor=0"
"Thread-0", "1792", "seminar_test/Elevator_Scheduler.java:265", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=265"
"Thread-0", "1793", "seminar_test/Elevator_Scheduler.java:265", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "1794", "seminar_test/Elevator_Scheduler.java:265", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1795", "seminar_test/Elevator_Scheduler.java:265", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1796", "seminar_test/Elevator_Scheduler.java:265", "Method Call", " caller=seminar_test.Scheduler:1#schedule:8, target=seminar_test.Elevator:1#go:24"
"Thread-0", "1797", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "1798", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:24, floor=0"
"Thread-0", "1799", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:24, dir=""down"""
"Thread-0", "1800", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "1801", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1802", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1803", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "1804", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "1805", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1806", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1807", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[0]"""
"Thread-0", "1808", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "1809", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1810", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1811", "seminar_test/Elevator_Scheduler.java:69", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=69"
"Thread-0", "1812", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, up"
"Thread-0", "1813", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, down"
"Thread-0", "1814", "seminar_test/Elevator_Scheduler.java:69", "Field Write", " context=seminar_test.Elevator:1, state=""0-down-[]-[0]"""
"Thread-0", "1815", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "1816", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1817", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "1818", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1819", "seminar_test/Elevator_Scheduler.java:74", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=74"
"Thread-0", "1820", "seminar_test/Elevator_Scheduler.java:74", "Field Write", " context=seminar_test.Elevator:1, current_floor=0"
"Thread-0", "1821", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "1822", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:24, value=<void>"
"Thread-0", "1823", "seminar_test/Elevator_Scheduler.java:265", "Method Returned", " "
"Thread-0", "1824", "seminar_test/Elevator_Scheduler.java:266", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=266"
"Thread-0", "1825", "seminar_test/Elevator_Scheduler.java:266", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1826", "seminar_test/Elevator_Scheduler.java:266", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1827", "seminar_test/Elevator_Scheduler.java:262", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=262"
"Thread-0", "1828", "seminar_test/Elevator_Scheduler.java:269", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=269"
"Thread-0", "1829", "seminar_test/Elevator_Scheduler.java:269", "Variable Delete", " method=seminar_test.Scheduler:1#schedule:8 <name=f,type=int (id=7),value=<?>,index=1>"
"Thread-0", "1830", "seminar_test/Elevator_Scheduler.java:289", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=289"
"Thread-0", "1831", "seminar_test/Elevator_Scheduler.java:289", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1832", "seminar_test/Elevator_Scheduler.java:289", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1833", "seminar_test/Elevator_Scheduler.java:289", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1834", "seminar_test/Elevator_Scheduler.java:289", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1835", "seminar_test/Elevator_Scheduler.java:289", "Method Call", " caller=seminar_test.Scheduler:1#schedule:8, target=seminar_test.Log#print_queues:10"
"Thread-0", "1836", "seminar_test/Elevator_Scheduler.java:315", "Method Entered", " "
"Thread-0", "1837", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:10, up=java.util.TreeSet (id=30)"
"Thread-0", "1838", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:10, action=""Floor 0, dir = down """
"Thread-0", "1839", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:10, down=java.util.TreeSet (id=33)"
"Thread-0", "1840", "seminar_test/Elevator_Scheduler.java:316", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=316"
"Thread-0", "1841", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "1842", "seminar_test/Elevator_Scheduler.java:319", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=319"
"Thread-0", "1843", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "1844", "seminar_test/Elevator_Scheduler.java:322", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=322"
"Thread-0", "1845", "seminar_test/Elevator_Scheduler.java:323", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=323"
"Thread-0", "1846", "seminar_test/Elevator_Scheduler.java:323", "Method Exit", " returner=seminar_test.Log#print_queues:10, value=<void>"
"Thread-0", "1847", "seminar_test/Elevator_Scheduler.java:289", "Method Returned", " "
"Thread-0", "1848", "seminar_test/Elevator_Scheduler.java:291", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=291"
"Thread-0", "1849", "seminar_test/Elevator_Scheduler.java:293", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=293"
"Thread-0", "1850", "seminar_test/Elevator_Scheduler.java:294", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=294"
"Thread-0", "1851", "seminar_test/Elevator_Scheduler.java:296", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=296"
"Thread-0", "1852", "seminar_test/Elevator_Scheduler.java:296", "Method Exit", " returner=seminar_test.Scheduler:1#schedule:8, value=<void>"
"Thread-5", "1853", "seminar_test/Elevator_Scheduler.java:95", "Method Call", " caller=seminar_test.Person:5#run:5, target=seminar_test.Scheduler:1#down:2"
"Thread-5", "1854", "seminar_test/Elevator_Scheduler.java:135", "Method Entered", " "
"Thread-5", "1855", "seminar_test/Elevator_Scheduler.java:135", "Variable Write", " context=seminar_test.Scheduler:1#down:2, name=""E"""
"Thread-5", "1856", "seminar_test/Elevator_Scheduler.java:135", "Variable Write", " context=seminar_test.Scheduler:1#down:2, to=1"
"Thread-5", "1857", "seminar_test/Elevator_Scheduler.java:135", "Variable Write", " context=seminar_test.Scheduler:1#down:2, from=9"
"Thread-5", "1858", "seminar_test/Elevator_Scheduler.java:137", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=137"
"Thread-0", "1859", "seminar_test/Elevator_Scheduler.java:305", "Method Returned", " "
"Thread-0", "1860", "seminar_test/Elevator_Scheduler.java:304", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=304"
"Thread-5", "1861", "seminar_test/Elevator_Scheduler.java:137", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1862", "seminar_test/Elevator_Scheduler.java:305", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=305"
"Thread-5", "1863", "seminar_test/Elevator_Scheduler.java:138", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=138"
"Thread-5", "1864", "seminar_test/Elevator_Scheduler.java:139", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=139"
"Thread-5", "1865", "seminar_test/Elevator_Scheduler.java:139", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-5", "1866", "seminar_test/Elevator_Scheduler.java:140", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=140"
"Thread-0", "1867", "seminar_test/Elevator_Scheduler.java:305", "Method Call", " caller=seminar_test.Scheduler:1#run:1, target=seminar_test.Scheduler:1#schedule:9"
"Thread-0", "1868", "seminar_test/Elevator_Scheduler.java:151", "Method Entered", " "
"Thread-0", "1869", "seminar_test/Elevator_Scheduler.java:154", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=154"
"Thread-0", "1870", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1871", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1872", "seminar_test/Elevator_Scheduler.java:157", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=157"
"Thread-0", "1873", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "1874", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1875", "seminar_test/Elevator_Scheduler.java:157", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1876", "seminar_test/Elevator_Scheduler.java:157", "Method Call", " caller=seminar_test.Scheduler:1#schedule:9, target=seminar_test.Elevator:1#go:25"
"Thread-0", "1877", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "1878", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:25, floor=0"
"Thread-0", "1879", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:25, dir=""down"""
"Thread-0", "1880", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "1881", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1882", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1883", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "1884", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "1885", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1886", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1887", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-9]"""
"Thread-0", "1888", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "1889", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1890", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1891", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "1892", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1893", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "1894", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1895", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "1896", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:25, value=<void>"
"Thread-0", "1897", "seminar_test/Elevator_Scheduler.java:157", "Method Returned", " "
"Thread-0", "1898", "seminar_test/Elevator_Scheduler.java:159", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=159"
"Thread-0", "1899", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1900", "seminar_test/Elevator_Scheduler.java:159", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1901", "seminar_test/Elevator_Scheduler.java:162", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=162"
"Thread-0", "1902", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1903", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1904", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1905", "seminar_test/Elevator_Scheduler.java:162", "Field Read", " context=seminar_test.Scheduler:1, down"
